==========[1/120]	loss 1.982	top1 acc 24.750 (24.750)	top5 acc 78.500	Train top1 20.248	loss 2.800	(128, 21.000), (160, 23.000), (192, 28.000), (224, 27.000), 
==========[302/380]	loss 0.160	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 96.488	loss 0.115	(128, 92.000), (160, 94.000), (192, 95.000), (224, 95.000), 
==========[303/380]	loss 0.161	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.777	loss 0.099	(128, 94.000), (160, 94.000), (192, 94.000), (224, 95.000), 
==========[304/380]	loss 0.166	top1 acc 93.500 (95.750)	top5 acc 99.750	Train top1 96.702	loss 0.105	(128, 90.000), (160, 93.000), (192, 94.000), (224, 97.000), 
==========[305/380]	loss 0.149	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.766	loss 0.103	(128, 91.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[306/380]	loss 0.168	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 96.286	loss 0.114	(128, 92.000), (160, 94.000), (192, 94.000), (224, 98.000), 
==========[307/380]	loss 0.173	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 96.670	loss 0.104	(128, 91.000), (160, 93.000), (192, 95.000), (224, 97.000), 
==========[308/380]	loss 0.174	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 96.499	loss 0.113	(128, 91.000), (160, 92.000), (192, 95.000), (224, 95.000), 
==========[309/380]	loss 0.171	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 96.745	loss 0.107	(128, 90.000), (160, 92.000), (192, 95.000), (224, 97.000), 
==========[310/380]	loss 0.151	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.862	loss 0.095	(128, 90.000), (160, 93.000), (192, 97.000), (224, 97.000), 
==========[311/380]	loss 0.168	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.638	loss 0.104	(128, 90.000), (160, 93.000), (192, 94.000), (224, 98.000), 
==========[312/380]	loss 0.166	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 96.649	loss 0.107	(128, 91.000), (160, 93.000), (192, 95.000), (224, 95.000), 
==========[313/380]	loss 0.166	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.446	loss 0.111	(128, 92.000), (160, 94.000), (192, 95.000), (224, 96.000), 
==========[314/380]	loss 0.160	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.723	loss 0.099	(128, 92.000), (160, 95.000), (192, 95.000), (224, 97.000), 
==========[315/380]	loss 0.165	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.851	loss 0.099	(128, 91.000), (160, 95.000), (192, 95.000), (224, 96.000), 
==========[316/380]	loss 0.164	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.702	loss 0.106	(128, 91.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[317/380]	loss 0.172	top1 acc 94.000 (95.750)	top5 acc 99.750	Train top1 96.851	loss 0.104	(128, 91.000), (160, 95.000), (192, 94.000), (224, 96.000), 
==========[318/380]	loss 0.158	top1 acc 94.500 (95.750)	top5 acc 99.750	Train top1 96.777	loss 0.105	(128, 91.000), (160, 95.000), (192, 95.000), (224, 97.000), 
==========[319/380]	loss 0.154	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 96.745	loss 0.107	(128, 92.000), (160, 95.000), (192, 96.000), (224, 97.000), 
==========[320/380]	loss 0.149	top1 acc 95.250 (95.750)	top5 acc 100.000	Train top1 96.638	loss 0.100	(128, 92.000), (160, 96.000), (192, 96.000), (224, 97.000), 
==========[321/380]	loss 0.166	top1 acc 94.750 (95.750)	top5 acc 99.750	Train top1 96.883	loss 0.101	(128, 92.000), (160, 95.000), (192, 95.000), (224, 97.000), 
==========[322/380]	loss 0.170	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.979	loss 0.097	(128, 91.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[323/380]	loss 0.177	top1 acc 93.750 (95.750)	top5 acc 99.750	Train top1 96.830	loss 0.101	(128, 91.000), (160, 93.000), (192, 95.000), (224, 96.000), 
==========[324/380]	loss 0.167	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.915	loss 0.097	(128, 92.000), (160, 93.000), (192, 95.000), (224, 97.000), 
==========[325/380]	loss 0.197	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.043	loss 0.105	(128, 91.000), (160, 92.000), (192, 95.000), (224, 96.000), 
==========[326/380]	loss 0.188	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.097	loss 0.095	(128, 92.000), (160, 92.000), (192, 95.000), (224, 95.000), 
==========[327/380]	loss 0.192	top1 acc 93.250 (95.750)	top5 acc 99.750	Train top1 96.809	loss 0.101	(128, 91.000), (160, 92.000), (192, 95.000), (224, 95.000), 
==========[328/380]	loss 0.171	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.809	loss 0.097	(128, 92.000), (160, 93.000), (192, 94.000), (224, 96.000), 
==========[329/380]	loss 0.182	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 96.969	loss 0.100	(128, 93.000), (160, 93.000), (192, 95.000), (224, 96.000), 
==========[330/380]	loss 0.168	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.883	loss 0.099	(128, 93.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[331/380]	loss 0.178	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.574	loss 0.102	(128, 91.000), (160, 94.000), (192, 95.000), (224, 95.000), 
==========[332/380]	loss 0.157	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.086	loss 0.094	(128, 91.000), (160, 95.000), (192, 96.000), (224, 98.000), 
==========[333/380]	loss 0.164	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 97.118	loss 0.089	(128, 91.000), (160, 93.000), (192, 95.000), (224, 98.000), 
==========[334/380]	loss 0.169	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 96.862	loss 0.100	(128, 92.000), (160, 94.000), (192, 95.000), (224, 95.000), 
==========[335/380]	loss 0.168	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.979	loss 0.097	(128, 90.000), (160, 94.000), (192, 95.000), (224, 96.000), 
==========[336/380]	loss 0.176	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.926	loss 0.093	(128, 91.000), (160, 93.000), (192, 95.000), (224, 96.000), 
==========[337/380]	loss 0.167	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.979	loss 0.099	(128, 90.000), (160, 94.000), (192, 95.000), (224, 96.000), 
==========[338/380]	loss 0.159	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.022	loss 0.094	(128, 90.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[339/380]	loss 0.164	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 97.075	loss 0.094	(128, 90.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[340/380]	loss 0.160	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.278	loss 0.087	(128, 92.000), (160, 94.000), (192, 95.000), (224, 99.000), 
==========[341/380]	loss 0.153	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.065	loss 0.090	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[342/380]	loss 0.154	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 96.713	loss 0.103	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[343/380]	loss 0.155	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.182	loss 0.093	(128, 92.000), (160, 93.000), (192, 96.000), (224, 98.000), 
==========[344/380]	loss 0.151	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.140	loss 0.095	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[345/380]	loss 0.156	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 96.979	loss 0.094	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[346/380]	loss 0.149	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.097	loss 0.094	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[347/380]	loss 0.144	top1 acc 95.500 (95.750)	top5 acc 100.000	Train top1 97.107	loss 0.092	(128, 92.000), (160, 95.000), (192, 96.000), (224, 99.000), 
==========[348/380]	loss 0.143	top1 acc 95.250 (95.750)	top5 acc 100.000	Train top1 97.129	loss 0.094	(128, 92.000), (160, 94.000), (192, 96.000), (224, 99.000), 
==========[349/380]	loss 0.150	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 96.745	loss 0.106	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[350/380]	loss 0.148	top1 acc 95.500 (95.750)	top5 acc 100.000	Train top1 96.958	loss 0.092	(128, 92.000), (160, 95.000), (192, 97.000), (224, 98.000), 
==========[351/380]	loss 0.151	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.150	loss 0.093	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[352/380]	loss 0.157	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 96.937	loss 0.094	(128, 92.000), (160, 94.000), (192, 95.000), (224, 97.000), 
==========[353/380]	loss 0.160	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.065	loss 0.092	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[354/380]	loss 0.162	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.894	loss 0.098	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[355/380]	loss 0.163	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.182	loss 0.092	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[356/380]	loss 0.160	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.428	loss 0.084	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[357/380]	loss 0.162	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.075	loss 0.097	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[358/380]	loss 0.159	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.001	loss 0.100	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[359/380]	loss 0.158	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 96.990	loss 0.094	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[360/380]	loss 0.159	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.075	loss 0.094	(128, 92.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[361/380]	loss 0.158	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.958	loss 0.098	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[362/380]	loss 0.158	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.204	loss 0.088	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[363/380]	loss 0.156	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.161	loss 0.092	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[364/380]	loss 0.155	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.043	loss 0.093	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[365/380]	loss 0.155	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.990	loss 0.098	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[366/380]	loss 0.155	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.841	loss 0.099	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[367/380]	loss 0.155	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.246	loss 0.091	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[368/380]	loss 0.156	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.086	loss 0.098	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[369/380]	loss 0.156	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.257	loss 0.085	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[370/380]	loss 0.155	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.172	loss 0.095	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[371/380]	loss 0.155	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.300	loss 0.092	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[372/380]	loss 0.155	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.033	loss 0.087	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[373/380]	loss 0.154	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.894	loss 0.094	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[374/380]	loss 0.154	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.300	loss 0.090	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[375/380]	loss 0.154	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.033	loss 0.094	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[376/380]	loss 0.154	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.140	loss 0.089	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[377/380]	loss 0.154	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.851	loss 0.097	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[378/380]	loss 0.154	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.713	loss 0.104	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[379/380]	loss 0.154	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.107	loss 0.090	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
==========[380/380]	loss 0.154	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.033	loss 0.096	(128, 92.000), (160, 94.000), (192, 95.000), (224, 98.000), 
===========> loaded checkpoint 'teacher_modelV2_imagenette/checkpoint/checkpoint.pth.tar'
==========Loaded init from teacher_modelV2_imagenette/checkpoint/checkpoint.pth.tar
